"api","cum_gor_180","cum_gor_30","cum_gor_365","cum_gor_545","cum_gor_730","cum_gor_90","cum_oil_180","cum_oil_30","cum_oil_365","cum_oil_545","cum_oil_730","cum_oil_90","cum_water_180","cum_water_30","cum_water_365","cum_water_545","cum_water_730","cum_water_90","cum_wc_180","cum_wc_30","cum_wc_365","cum_wc_545","cum_wc_730","cum_wc_90"
"33023008570000","944.891","826.339","992.743","1143.046","1146.151","943.465","58920","13106","105969","156481","188285","35341","37717","10976","59846","80751","95167","25070","39.03","45.578","36.092","34.039","33.574","41.499"
"33053035950000","1653.878","1605.797","1692.705","1654.099","","1633.746","97119","24117","143377","172156","","63415","37005","17809","49957","57744","","28234","27.59","42.477","25.84","25.117","","30.807"
"33053053290000","1992.237","1739.453","","","","1859.595","59773","19152","","","","41181","34302","12232","","","","22427","36.462","38.975","","","","35.258"
"33061028520000","","646.703","","","","767.695","","26983","","","","64510","","9344","","","","26386","","25.722","","","","29.029"
"33025014520000","599.974","599.927","600.0","600.01","676.343","599.953","22851","5494","32505","41471","48573","12831","14531","5081","20382","25113","28930","8995","38.872","48.047","38.539","37.716","37.328","41.212"
"33013016500000","692.109","1000.0","1008.377","851.239","","793.348","13966","1624","26621","38592","","7486","41704","20773","55529","78014","","32416","74.913","92.749","67.595","66.904","","81.239"
"33053045060000","1583.122","1406.823","","","","1426.713","91041","23246","","","","52970","63231","17330","","","","34315","40.987","42.71","","","","39.314"
"33105018400000","227.567","27.142","456.442","583.266","604.259","41.124","38002","11053","53435","65267","74483","26238","37039","12819","51768","64804","74832","26598","49.358","53.699","49.208","49.822","50.117","50.341"
"33061022530000","686.437","716.337","713.547","747.717","786.398","672.436","35205","8080","56449","75015","88632","21956","47495","13010","68044","90223","102456","34087","57.43","61.688","54.657","54.602","53.617","60.823"
"33053057020000","1019.217","1225.981","","","","1181.465","118905","24449","","","","74389","61874","20847","","","","43127","34.226","46.024","","","","36.699"
"33023008140000","1040.996","1041.765","926.15","877.919","874.613","1113.784","84935","17718","136601","177341","208873","48794","70277","18709","104188","131854","157009","45612","45.278","51.36","43.269","42.644","42.912","48.315"
"33061010420000","522.762","596.308","525.739","545.898","543.615","520.283","75983","17932","127025","163069","194371","43140","16075","10961","19574","21431","25039","13388","17.462","37.937","13.352","11.616","11.412","23.684"
"33061009220000","346.311","260.405","384.926","408.809","422.723","313.877","62851","15810","99110","131110","160843","40226","17900","10221","26371","35810","44676","13690","22.167","39.265","21.016","21.453","21.738","25.391"
"33025023300000","","518.895","","","","","","2064","","","","","","3049","","","","","","59.632","","","",""
"33105026310000","1386.811","1930.153","1436.611","1575.443","","1412.803","17727","587","32056","41104","","8217","46922","6896","74133","95009","","30035","72.58","92.156","69.812","69.802","","78.519"
"33025025370000","","1073.891","","","","","","29002","","","","","","6064","","","","","","17.293","","","",""
"33061021080000","1068.487","1027.727","1109.409","1092.365","","1040.929","59953","19836","85313","102820","","39556","27351","11767","37506","42994","","19885","31.328","37.234","30.538","29.486","","33.453"
"33061016590000","693.4","639.644","716.706","783.604","799.005","638.227","39077","11336","55790","68222","77594","24977","22153","9677","30072","36323","41127","16007","36.18","46.052","35.024","34.744","34.642","39.057"
"33025010650000","1187.324","1203.62","1087.781","1089.595","1144.749","1191.296","71598","10608","118090","158937","198855","34972","31481","14643","41930","50987","60918","22000","30.541","57.99","26.203","24.288","23.45","38.615"
"33025013510000","753.046","331.25","1145.833","1316.491","","459.156","9686","480","22800","27669","","2938","3714","22","9166","19068","","450","27.716","4.382","28.674","40.799","","13.282"
"33023008940000","1391.751","903.846","1455.504","1475.934","1437.075","1021.393","35885","1820","53668","64198","72292","22250","28100","2554","50538","65029","75617","17673","43.917","58.39","48.498","50.322","51.124","44.268"
"33053049140000","1164.051","1099.641","","","","1126.049","29052","9203","","","","22166","57433","24035","","","","40777","66.408","72.312","","","","64.784"
"33023008840000","1179.486","786.327","1329.815","1346.853","","882.765","32231","4900","44049","50889","","21410","43746","10238","66132","78563","","27211","57.578","67.631","60.021","60.689","","55.966"
"33053031020000","2108.091","1979.593","2180.518","2211.566","2207.02","1907.575","45804","15240","66492","78765","88286","30706","15115","4392","25665","31620","36214","9194","24.812","22.372","27.849","28.645","29.088","23.043"
"33025008190000","879.933","724.542","925.842","936.091","915.33","775.304","25086","7090","36274","43812","52911","15808","15514","5377","21765","25966","34423","10102","38.212","43.13","37.501","37.212","39.415","38.989"
"33053050180000","813.042","554.094","","","","702.383","76969","11859","","","","45441","27410","2609","","","","14866","26.26","18.033","","","","24.651"
"33023010360000","672.824","661.012","672.083","","","657.124","64042","10316","92316","","","38460","98345","23319","138423","","","64170","60.562","69.33","59.991","","","62.526"
"33025024570000","814.65","638.183","","","","720.474","82363","27782","","","","49981","24814","6911","","","","14898","23.152","19.92","","","","22.963"
"33061023690000","413.612","383.248","567.912","757.727","","389.594","73025","14518","158250","212054","","36461","9651","771","14512","15934","","4087","11.673","5.043","8.4","6.989","","10.079"
"33105030960000","","828.421","","","","951.615","","7396","","","","32593","","12638","","","","31596","","63.083","","","","49.223"
"33053033090000","1304.048","1403.312","1376.505","1283.244","1215.566","1319.229","55613","16729","84028","113877","141284","35545","74935","29920","105984","150872","181370","54187","57.4","64.139","55.778","56.987","56.212","60.388"
"33053049070000","943.834","566.592","1046.96","","","852.974","128602","34914","196080","","","79768","49221","20075","78987","","","35556","27.68","36.507","28.716","","","30.831"
"33061010840000","876.622","867.645","859.866","823.452","791.691","893.727","57044","17982","84248","100273","114767","37620","20585","9591","28821","31955","34946","16099","26.517","34.784","25.49","24.167","23.342","29.969"
"33105025960000","1310.629","1273.977","1265.833","1226.111","1219.183","1298.699","73538","19717","105604","131873","153780","46043","35374","11324","54517","75839","88363","23366","32.479","36.481","34.047","36.512","36.492","33.664"
"33061024250000","659.897","885.714","672.127","","","659.579","68688","17010","128196","","","43740","68076","21149","123019","","","45186","49.776","55.423","48.97","","","50.813"
"33061016690000","737.288","608.976","905.355","1070.606","1202.04","694.628","65764","17692","103862","132808","158399","37659","59833","14736","97473","123097","147574","37255","47.639","45.442","48.413","48.103","48.231","49.73"
"33061022470000","347.212","307.32","349.843","367.733","","343.32","69940","21066","99596","123500","","44792","33966","10656","52015","65238","","21438","32.689","33.592","34.308","34.565","","32.369"
"33007016870000","1082.333","1298.035","1136.173","1168.27","1225.132","1140.848","61324","16696","86970","104077","116949","41094","39504","23300","56272","67185","77146","32289","39.18","58.256","39.285","39.229","39.747","44.001"
"33053043740000","970.222","2037.011","","","","1362.214","145744","31423","","","","84381","11737","2349","","","","7877","7.453","6.955","","","","8.538"
"33025009650000","255.155","206.88","303.605","334.225","358.1","224.586","20564","6134","33290","43375","50282","12365","27016","7127","52936","73602","88853","15460","56.78","53.744","61.392","62.92","63.861","55.562"
"33061027720000","474.023","500.816","","","","408.054","60419","14700","","","","36576","63034","19607","","","","40010","51.059","57.152","","","","52.242"
"33053049900000","1415.975","1193.766","1476.212","","","1318.916","94662","20757","131958","","","58909","34930","9034","50285","","","21939","26.954","30.325","27.592","","","27.136"
"33025008350000","677.559","472.296","642.328","626.093","642.347","662.963","43090","7508","67643","84160","96697","27807","3040","724","4713","5362","6058","1709","6.59","8.795","6.514","5.99","5.896","5.79"
"33053033270000","752.011","673.569","816.615","829.535","852.691","693.988","58313","16371","90520","109864","128845","35698","66592","18424","104014","130836","148829","39699","53.314","52.95","53.468","54.356","53.598","52.653"
"33053035000000","2025.137","1527.412","1709.969","1579.698","1505.383","2202.258","55258","9412","80557","103961","124086","35257","24186","6409","40743","49142","56373","17878","30.444","40.509","33.589","32.097","31.239","33.646"
"33025015550000","686.188","620.799","671.762","670.735","694.243","644.271","42143","17645","72749","100940","127693","34262","16302","5690","31543","45558","57951","12732","27.893","24.384","30.245","31.098","31.216","27.093"
"33053054140000","","2037.313","","","","","","11015","","","","","","14392","","","","","","56.646","","","",""
"33105025020000","823.569","1019.113","754.182","747.526","721.046","895.77","51771","19829","80942","101959","126175","37590","105206","56768","147564","175394","207795","84029","67.02","74.113","64.578","63.239","62.22","69.092"
"33025017950000","599.23","217.166","601.108","","","531.062","81598","19142","120411","","","49288","82482","33922","111792","","","59195","50.269","63.927","48.144","","","54.566"
"33025011710000","979.106","970.621","1000.759","1017.221","1005.043","988.4","89836","26618","138369","170085","206022","58189","23324","9123","33413","39718","54470","16889","20.612","25.525","19.451","18.931","20.91","22.495"
"33053045850000","","2955.339","","","","3590.866","","6874","","","","27348","","7415","","","","19455","","51.893","","","","41.568"
"33061013700000","294.56","12.403","455.649","508.666","518.16","100.157","72274","24187","118262","143426","162747","44530","32388","17825","43632","50288","55904","25192","30.945","42.428","26.951","25.96","25.568","36.132"
"33025020550000","620.83","729.507","635.844","","","608.129","39299","9601","67644","","","21553","41167","21069","48594","","","28504","51.161","68.696","41.806","","","56.943"
"33025015090000","613.979","600.01","548.301","560.08","603.123","610.017","51106","19803","85765","114157","136541","38194","43280","22485","63504","80972","97432","35171","45.854","53.171","42.543","41.497","41.642","47.94"
"33025010440000","282.642","239.473","284.942","355.676","394.671","222.183","23903","8811","33856","41088","52284","17130","4303","2453","5710","6766","10691","3310","15.256","21.777","14.432","14.139","16.977","16.194"
"33023005660000","375.118","70.334","448.689","502.754","545.957","297.553","61466","9654","100758","132904","160148","35513","48910","20123","65503","78096","91846","36379","44.312","67.579","39.398","37.012","36.448","50.602"
"33061015410000","925.122","829.622","890.927","886.176","881.707","922.652","96945","30855","140383","169587","196910","60092","57099","18718","80855","105966","128067","36162","37.067","37.758","36.547","38.456","39.408","37.569"
