api,cum_gor_180,cum_gor_30,cum_gor_365,cum_gor_545,cum_gor_730,cum_gor_90,cum_oil_180,cum_oil_30,cum_oil_365,cum_oil_545,cum_oil_730,cum_oil_90,cum_water_180,cum_water_30,cum_water_365,cum_water_545,cum_water_730,cum_water_90,cum_wc_180,cum_wc_30,cum_wc_365,cum_wc_545,cum_wc_730,cum_wc_90
33025013000000,0.40332885003362473,0.3038467079671517,0.4186858316221766,0.442942470921094,0.6047828823159219,0.7352941176470589,20606.333333333332,6941.0,54359.32258064516,76379.66666666667,92094.76923076923,10233.76923076923,28846.833333333332,11895.0,54232.645161290326,71609.33333333333,84589.46153846153,16506.884615384617,47.663880334359874,63.15035039286473,42.092746730083235,46.06646320786707,49.02149502726981,57.44089012517385
33025013010000,1.2220014899428855,0.007311399135925557,1.3032048072108162,1.2577837942370915,0.6472743930371049,0.3781626626227153,52305.17857142857,2911.935483870968,99426.06666666667,131364.90322580645,160632.13333333333,26487.67741935484,24599.64285714286,4417.741935483871,37902.26666666666,51171.032258064515,64546.666666666664,15525.548387096773,20.178394449950446,60.27198310007922,33.48875936719401,31.0349426513737,31.416902293433868,30.001676071288898
33025013020000,1.416264645072364,1.2581462494844147,2.254638050200073,0.684346701164295,0.6495949074074074,0.34315136751190345,57564.857142857145,9857.6,91532.93103448275,120617.12903225806,146460.0,34783.23333333334,21925.285714285714,1927.2,41609.51724137931,56401.0,67522.5,12668.366666666667,27.703039362232186,29.86610463674684,47.14477985002884,30.930752047654504,27.834621006473167,28.461660329531053
33025013030000,1.14257474672597,5.01150159744409,1.3370303304662743,0.616260162601626,0.7006109979633401,1.642164321034614,32215.3,2129.3548387096776,57747.967741935485,80272.35714285714,98487.84210526316,12712.6,45361.666666666664,9323.774193548386,73829.87096774194,97411.92857142857,115147.15789473684,29515.0,44.53885158284226,82.15507411630558,51.45588396879464,50.610343719884355,51.84700882641386,45.572175353242585
33025013040000,0.37978900610771793,0.41611545399879735,0.20972972972972972,0.38521739130434784,0.16964285714285715,0.5,13288.774193548386,4352.068965517241,22048.74193548387,26939.51724137931,32433.129032258064,7031.0,26530.25806451613,8168.6551724137935,47708.032258064515,58815.51724137931,71586.3870967742,12877.0,71.53919089759798,62.42657026660642,68.75,69.80042016806723,73.14148681055156,60.273972602739725
33025013050000,0.4827045475509639,0.5112266603639801,0.38135237295254093,0.3819459696903141,0.42949795820321884,0.4827045475509639,74072.0,19707.4,130515.93103448275,157924.29032258064,185243.64285714287,42598.12903225806,64060.0,5828.2,109311.1724137931,127966.58064516129,143244.7857142857,29650.967741935485,52.22755915921209,49.594948772933044,46.45828648527097,37.39859755259178,33.857642198919606,52.22755915921209
33025013060000,0.27386237513873474,0.46600314300680984,0.3367901234567901,0.3944610778443114,0.23680930619027835,812.0,34568.2,7719.666666666667,53170.25,67764.8,81926.86666666667,20297.0,31722.2,5813.333333333333,46756.166666666664,67912.0,87580.26666666666,19181.0,39.81295925183701,53.3137686475911,59.90892892496535,58.26304279912527,54.091169177951556,0
33025013080000,0.5273726990198422,0.40425531914893614,0.5127504553734062,0.4887063655030801,,0.48411390915509533,31501.766666666666,9049.0,49094.4,59659.8064516129,,16359.333333333334,43288.9,15066.333333333334,65502.0,78990.41935483871,,23125.666666666668,54.48313384113167,51.308078694014235,54.59057071960298,56.165616561656165,,59.76325757575758
33025013100000,0.7344173441734417,0.6925566343042071,0.8042792002806033,0.938984438984439,0.7754237288135594,0.6026050626689604,27661.75,5606.181818181818,47789.903225806454,62955.22580645161,76372.70967741935,14499.933333333334,10961.5,2550.0,17461.483870967742,22355.1935483871,27007.41935483871,6451.133333333333,40.38772213247173,30.795072788353863,22.799891686975357,23.948925568358767,25.463876825898144,25.2159529498254
33025013110000,0.28611898016997167,0.28352054599744064,0.6611940298507463,0.3756345177664975,0.35253569670113244,0.5569650550502633,38631.709677419356,12518.451612903225,57883.666666666664,72587.6,87443.03225806452,24566.818181818184,74642.35483870968,33964.096774193546,112920.83333333333,142421.8,171391.74193548388,50575.0,63.94279877425945,57.44539238821323,67.5741076830006,69.98476383951244,64.46815955213437,59.757272201887886
33025013170000,3.4760333449114276,1.1731811145510835,1.2533594624860023,0.6247469066366704,0.6420257942749292,0.6148722428477834,48215.67741935484,4547.096774193548,75505.93548387097,103539.33333333333,125687.19354838709,26499.666666666668,20127.8064516129,858.9354838709677,30026.387096774193,44268.2,49513.290322580644,11401.0,26.98452954603094,33.29030592487415,26.076158940397352,30.72007481296758,14.45102260495156,28.90303547861191
33025013180000,0.6271466734512149,0.2828597166489231,0.5673240394423665,1.0839328537170263,0.9255466371436479,1.47473968376398,88053.13333333333,27525.032258064515,135681.48387096773,163956.81818181818,183751.06451612903,58365.89655172414,60653.0,18950.06451612903,88449.54838709677,104290.72727272728,116060.93548387097,45951.44827586207,38.349933338561684,49.993857242311314,43.948923194206216,42.363510711817554,38.65874363327674,49.94208494208494
33025013190000,0.6404145995747696,0.5768221921945791,0.7574306472919419,0.5162733302483418,0.7250730079265749,0.26697384469440305,89332.80645161291,14419.677419354839,140619.0,178328.8064516129,214586.8,44125.379310344826,60732.1935483871,9410.129032258064,102255.5,129534.45161290323,150003.3,31437.0,37.96779688959719,49.828521295262405,45.58361038727649,36.84979544126242,40.0974634512058,36.72250171506975
33025013200000,0.4822787159027649,0.18023938042712978,0.5379138038725796,0.7995308835027365,0.8098998459167951,0.9673123486682809,66999.73333333334,12188.083333333334,111335.16129032258,151766.64516129033,181799.46666666667,32625.0,26300.066666666666,496.5833333333333,51240.8064516129,70325.48387096774,90592.4,12491.0,28.175396508063443,7.690641247833622,39.716846148053314,41.271007438699606,36.78314866674784,46.67527437056165
