"api","file_no","Current_Operator","Current_Well_Name","Lease_Name","Lease_Number","Original_Operator","Original_Well_Name","Spud_Date","TD","County_Name","Township","Range","Section","QQ","Footages","Field_Name","Produced_Pools","Wellbore","Latitude","Longitude","Well_Type","Well_Status","CTB","Well_Status_Date"
"33061008300000","17526","EOG RESOURCES, INC.","ROSS   4-05H","ROSS","4-05H","EOG RESOURCES, INC.","ROSS   4-05H","03/08/2009","15485","MOUNTRAIL","156 N","92 W","5","SESE","300 FSL  350 FEL","ALGER","BAKKEN","HORIZONTAL","48.356996969903854","-102.52732977617404","OG","A","117526","08/02/2009"
"33025008110000","17530","CONTINENTAL RESOURCES, INC.","HARTMAN  1-28H","HARTMAN","1-28H","CONTINENTAL RESOURCES, INC.","HARTMAN  1-28H","09/24/2009","20570","DUNN","146 N","95 W","28","NENE","160 FNL  1195 FEL","CHIMNEY BUTTE","BAKKEN","HORIZONTAL","47.444081356085796","-102.78383346122169","OG","A","223213","11/10/2009"
"33061008320000","17531","EOG RESOURCES, INC.","ROSS  5-08H","ROSS","5-08H","EOG RESOURCES, INC.","ROSS  5-08H","04/26/2009","14680","MOUNTRAIL","156 N","92 W","8","SWSE","350 FSL  1550 FEL","ALGER","BAKKEN","HORIZONTAL","48.3425993798242","-102.53218437642691","OG","A","117531","09/08/2009"
"33009021380000","17532","ENDURO OPERATING, LLC","RING  3H","RING","3H","EAGLE OPERATING, INC.","RING  3H","08/26/2009","9671","BOTTINEAU","162 N","83 W","32","NWSW","1980 FSL  660 FWL","MOHALL","MADISON","HORIZONTAL","48.812070614919016","-101.47163405969378","OG","A","403714","10/08/2009"
"33033002900000","17538","SLAWSON EXPLORATION COMPANY, INC.","INTRUDER FEDERAL  1-17H","INTRUDER FEDERAL","1-17H","SLAWSON EXPLORATION COMPANY, INC.","INTRUDER FEDERAL  1-17H","08/10/2009","12250","GOLDEN VALLEY","139 N","103 W","17","NWSE","1349 FSL  1517 FEL","SQUARE BUTTE","","HORIZONTAL","46.850308812342433","-103.69899485708443","OG","DRY","117538","03/12/2011"
"33009021390000","17540","ENDURO OPERATING, LLC","KINZLEY  1H","KINZLEY","1H","EAGLE OPERATING, INC.","KINZLEY  1H","08/06/2009","8461","BOTTINEAU","162 N","83 W","30","NWSE","1650 FSL  2140 FEL","MOHALL","MADISON","HORIZONTAL","48.825682409507166","-101.48341923945624","OG","A","403714","09/16/2009"
"33061008360000","17542","EOG RESOURCES, INC.","BURKE  24-08H","BURKE","24-08H","LARIO OIL & GAS COMPANY","OLSON TRUST  1-8H","01/30/2010","14565","MOUNTRAIL","155 N","90 W","8","SESE","390 FSL  550 FEL","STANLEY","BAKKEN","HORIZONTAL","48.255760077800325","-102.26955269642508","OG","A","117542","06/03/2010"
"33061008370000","17543","EOG RESOURCES, INC.","OAKLAND  4-21H","OAKLAND","4-21H","EOG RESOURCES, INC.","OAKLAND  4-21H","07/06/2010","14630","MOUNTRAIL","154 N","89 W","21","NWNW","340 FNL  1125 FWL","PARSHALL","BAKKEN","HORIZONTAL","48.152389985886813","-102.13299493494249","OG","A","117543","10/05/2010"
"33061008380000","17544","WHITING OIL AND GAS CORPORATION","LACEY  11-12H","LACEY","11-12H","WHITING OIL AND GAS CORPORATION","LACEY  11-12H","03/10/2009","19353","MOUNTRAIL","152 N","92 W","12","NWNW","250 FNL  475 FWL","SANISH","BAKKEN","HORIZONTAL","48.006473812943064","-102.40485820585764","OG","A","217544","05/23/2009"
"33025008150000","17553","MARATHON OIL COMPANY","LIL J. REISS   34-9H","LIL J. REISS","34-9H","MARATHON OIL COMPANY","LIL J. REISS   34-9H","11/17/2009","19865","DUNN","145 N","94 W","9","SWSE","575 FSL  1610 FEL","KILLDEER","BAKKEN","HORIZONTAL","47.388132244407416","-102.65857603488402","OG","A","117553","01/30/2010"
"33105016940000","17558","CONTINENTAL RESOURCES, INC.","MCGREGOR   1-15H","MCGREGOR","1-15H","CONTINENTAL RESOURCES, INC.","MCGREGOR   1-15H","03/20/2009","18990","WILLIAMS","159 N","95 W","15","NENE","200 FNL  1320 FEL","LINDAHL","BAKKEN","HORIZONTAL","48.6037866636213","-102.93425811411583","OG","A","117558","04/29/2009"
"33025008170000","17560","CONTINENTAL RESOURCES, INC.","CUSKELLY   1-7H","CUSKELLY","1-7H","CONTINENTAL RESOURCES, INC.","CUSKELLY   1-7H","10/15/2009","20960","DUNN","146 N","96 W","7","NENW","230 FNL  1320 FWL","RATTLESNAKE POINT","BAKKEN","HORIZONTAL","47.487054317505532","-102.96544291638752","OG","A","117560","11/23/2009"
"33061008480000","17567","SLAWSON EXPLORATION COMPANY, INC.","MAMBA  1-20H","MAMBA","1-20H","SLAWSON EXPLORATION COMPANY, INC.","MAMBA  1-20H","05/09/2009","13868","MOUNTRAIL","152 N","91 W","20","SWSE","300 FSL  1550 FEL","VAN HOOK","BAKKEN","HORIZONTAL","47.964216534197504","-102.34952734617117","OG","A","117567","07/03/2009"
"33105016960000","17570","CONTINENTAL RESOURCES, INC.","LEONARD  1-1H","LEONARD","1-1H","CONTINENTAL RESOURCES, INC.","LEONARD  1-1H","04/17/2009","18519","WILLIAMS","159 N","96 W","1","NWNE","225 FNL  1550 FEL","NORTHWEST MCGREGOR","BAKKEN","HORIZONTAL","48.632678053663355","-103.02147470065313","OG","IA","117570","07/06/2009"
"33011014760000","17576","CONTINENTAL RESOURCES, INC.","MONTE  12-19NH","MONTE","12-19NH","CONTINENTAL RESOURCES, INC.","MONTE  12-19NH","05/17/2010","16539","BOWMAN","130 N","104 W","19","SWNW","1600 FNL  1100 FWL","MEDICINE POLE HILLS","WEST RED RIVER","HORIZONTAL","46.071048894105694","-103.7379926491505","OG","A","405456","06/26/2010"
"33025008200000","17577","CONTINENTAL RESOURCES, INC.","KATE   1-19H","KATE","1-19H","CONTINENTAL RESOURCES, INC.","KATE   1-19H","01/19/2010","21017","DUNN","147 N","96 W","19","NENE","275 FNL  1025 FEL","BIG GULCH","BAKKEN","HORIZONTAL","47.544692392143283","-102.95384850709598","OG","A","117577","03/28/2010"
"33025008240000","17585","CONTINENTAL RESOURCES, INC.","ROGER  1-18H","ROGER","1-18H","CONTINENTAL RESOURCES, INC.","ROGER  1-18H","02/21/2010","21056","DUNN","147 N","96 W","18","SWSE","175 FSL  1320 FEL","BIG GULCH","BAKKEN","HORIZONTAL","47.545922081430369","-102.95505398079879","OG","A","117585","05/20/2010"
"33023005450000","17587","CONTINENTAL RESOURCES, INC.","SALO  1-26H","SALO","1-26H","CONTINENTAL RESOURCES, INC.","SALO  1-26H","10/12/2009","18594","DIVIDE","160 N","96 W","26","NENW","385 FNL  1320 FWL","HAMLET","BAKKEN","HORIZONTAL","48.661194738946051","-103.05332839629325","OG","A","117587","03/01/2010"
"33061008580000","17595","SLAWSON EXPLORATION COMPANY, INC.","WOMBAT  1-25H","WOMBAT","1-25H","SLAWSON EXPLORATION COMPANY, INC.","WOMBAT   1-25H","02/26/2009","13439","MOUNTRAIL","152 N","90 W","25","NENW","300 FNL  1350 FWL","PARSHALL","BAKKEN","HORIZONTAL","47.962547818339921","-102.14429115610402","OG","A","117595","05/05/2009"
"33025008280000","17600","WHITING OIL AND GAS CORPORATION","CHARGING EAGLE  1-22-10H","CHARGING EAGLE","1-22-10H","KODIAK OIL & GAS (USA) INC.","CHARGING EAGLE  1-22-15H","07/21/2009","20885","DUNN","147 N","92 W","22","NENE","325 FNL  345 FEL","TWIN BUTTES","BAKKEN","HORIZONTAL","47.544002958468326","-102.37639931044713","OG","A","117600","10/09/2009"
"33061008600000","17603","WHITING OIL AND GAS CORPORATION","TTT RANCH  11-6H","TTT RANCH","11-6H","WHITING OIL AND GAS CORPORATION","TTT RANCH  11-6H","02/18/2009","19954","MOUNTRAIL","153 N","91 W","6","LOT 4","500 FNL  250 FWL","SANISH","BAKKEN","HORIZONTAL","48.108602755961961","-102.43827599827291","OG","A","217603","04/17/2009"
"33009021420000","17606","STRIKE OIL INC","ARTZ  22-42","ARTZ","22-42","WARD-WILLISTON COMPANY","ARTZ  22-42","07/30/2009","3920","BOTTINEAU","163 N","82 W","22","SENE","1655 FNL  1235 FEL","NORTH HAAS","","VERTICAL","48.932156246084531","-101.28263949022859","OG","IA","","12/01/2010"
"33061008640000","17612","WHITING OIL AND GAS CORPORATION","MAKI  11-27H","MAKI","11-27H","WHITING OIL AND GAS CORPORATION","MAKI  11-27H","08/08/2009","19653","MOUNTRAIL","154 N","91 W","27","NWNW","500 FNL  250 FWL","SANISH","BAKKEN","HORIZONTAL","48.137533627190024","-102.373685237628","OG","A","217612","10/20/2009"
"33061008710000","17621","EOG RESOURCES, INC.","PARSHALL  17-33H","PARSHALL","17-33H","EOG RESOURCES, INC.","PARSHALL  17-33H","02/09/2009","14649","MOUNTRAIL","152 N","90 W","33","SWSE","235 FSL  1415 FEL","PARSHALL","BAKKEN","HORIZONTAL","47.935023630223405","-102.19867811452043","OG","IA","217621","08/20/2009"
"33023005460000","17622","CONTINENTAL RESOURCES, INC.","LONG  1-5H","LONG","1-5H","CONTINENTAL RESOURCES, INC.","LONG  1-5H","08/02/2009","18690","DIVIDE","160 N","95 W","5","NWNE","215 FNL  1320 FEL","STONEVIEW","BAKKEN","HORIZONTAL","48.719825561061192","-102.978174498001","OG","A","117622","09/17/2009"
"33057000330000","17623","STATOIL OIL & GAS LP","WANNER 25  1-H","WANNER 25","1-H","BRIGHAM OIL & GAS, L.P.","WANNER 25  1-H","11/06/2011","12350","MERCER","143 N","90 W","25","SESE","660 FSL  660 FEL","WILDCAT","","VERTICAL","47.170683323960468","-102.01945648075157","OG","DRY","","05/04/2012"
"33053029360000","17625","PETRO-HUNT, L.L.C.","MCKENZIE COUNTY    6D-4-4H","MCKENZIE COUNTY","6D-4-4H","PETRO-HUNT, L.L.C.","MCKENZIE COUNTY    6D-4-4H","09/05/2009","15797","MCKENZIE","153 N","95 W","5","SWSW","1080 FSL  594 FWL","CHARLSON","BAKKEN","HORIZONTAL","48.098935930468791","-102.933246881019","OG","A","117625","11/16/2009"
"33053029370000","17629","XTO ENERGY INC.","LUNDIN FEDERAL  31X-9","LUNDIN FEDERAL","31X-9","ENCORE OPERATING, L.P.","LUNDIN FEDERAL  31-9H","04/12/2010","20856","MCKENZIE","149 N","97 W","9","NWNE","125 FNL  2000 FEL","NORTH FORK","BAKKEN","HORIZONTAL","47.746257042750166","-103.09823842471086","OG","IA","217629","06/10/2010"
"33009021460000","17632","STRIKE OIL INC","ARTZ  15-13","ARTZ","15-13","WARD-WILLISTON COMPANY","ARTZ  15-13","08/31/2009","","BOTTINEAU","163 N","82 W","15","NWSW","2139 FSL  929 FWL","NORTH HAAS","","VERTICAL","48.942560806175067","-101.29557320932656","OG","PA","","08/31/2009"
"33061008730000","17636","OASIS PETROLEUM NORTH AMERICA LLC","HELLING TRUST  11-15H","HELLING TRUST","11-15H","OASIS PETROLEUM NORTH AMERICA LLC","HELLING TRUST  11-15H","07/24/2011","20204","MOUNTRAIL","154 N","94 W","15","NWNW","850 FNL  590 FWL","ALKALI CREEK","BAKKEN","HORIZONTAL","48.166003730168192","-102.7604963753796","OG","A","117636","10/04/2011"
"33061008740000","17641","FIDELITY EXPLORATION & PRODUCTION COMPANY","FLADELAND  44-31H","FLADELAND","44-31H","FIDELITY EXPLORATION & PRODUCTION COMPANY","FLADELAND  44-31H","06/01/2009","15756","MOUNTRAIL","154 N","92 W","31","SESE","439 FSL  670 FEL","SANISH","BAKKEN","HORIZONTAL","48.111369538294852","-102.55014509058105","OG","IA","117641","07/22/2009"
"33061008760000","17643","WHITING OIL AND GAS CORPORATION","ANDERSON   44-10H","ANDERSON","44-10H","WHITING OIL AND GAS CORPORATION","ANDERSON   44-10H","02/27/2009","20030","MOUNTRAIL","153 N","92 W","10","SESE","1085 FSL  250 FEL","SANISH","BAKKEN","HORIZONTAL","48.084084213630263","-102.48344428629795","OG","A","217643","04/24/2009"
"33013014430000","17646","OASIS PETROLEUM NORTH AMERICA LLC","PETERS  11-1H","PETERS","11-1H","OASIS PETROLEUM NORTH AMERICA LLC","PETERS  11-1H","11/25/2010","18555","BURKE","160 N","93 W","1","LOT 4","300 FNL  1130 FWL","GROS VENTRE","BAKKEN","HORIZONTAL","48.719660524155636","-102.64168875185663","OG","A","117646","06/05/2011"
"33023005470000","17649","CONTINENTAL RESOURCES, INC.","TANGSRUD  1-1 H","TANGSRUD","1-1 H","CONTINENTAL RESOURCES, INC.","TANSGRUD  1-1 H","05/15/2009","18580","DIVIDE","160 N","96 W","1","LOT 4","250 FNL  1126 FWL","DOLPHIN","BAKKEN","HORIZONTAL","48.719765334512971","-103.03222886539227","OG","A","117649","07/08/2009"
"33023005490000","17651","CONTINENTAL RESOURCES, INC.","TANBERG  1-4H","TANBERG","1-4H","CONTINENTAL RESOURCES, INC.","TANBERG  1-4H","09/08/2010","18331","DIVIDE","161 N","95 W","4","LOT 3","325 FNL  1470 FWL","SADLER","BAKKEN","HORIZONTAL","48.806446428552697","-103.0206914729095","OG","A","117651","12/03/2010"
"33087003510000","17656","CONTINENTAL RESOURCES, INC.","GLENDIVE LODGE  44-30NH","GLENDIVE LODGE","44-30NH","CONTINENTAL RESOURCES, INC.","GLENDIVE LODGE  44-30NH","02/04/2009","15723","SLOPE","133 N","106 W","30","SESE","235 FSL  340 FEL","CEDAR HILLS","NORTH RED RIVER B","HORIZONTAL","46.295227111431238","-104.03156034045477","OG","A","413779","03/27/2009"
"33061008800000","17661","OASIS PETROLEUM NORTH AMERICA LLC","RUUD  5493 42-23H","RUUD","5493 42-23H","OASIS PETROLEUM NORTH AMERICA LLC","VOR URAN  11-14H","12/07/2010","20400","MOUNTRAIL","154 N","93 W","23","SESW","200 FSL  2100 FWL","ROBINSON LAKE","BAKKEN","HORIZONTAL","48.139694234202999","-102.60339480767186","OG","A","217661","07/30/2011"
"33053029440000","17662","SM ENERGY COMPANY","BEAR DEN FEDERAL  4Y-30H","BEAR DEN FEDERAL","4Y-30H","ST MARY LAND & EXPLORATION COMPANY","BEAR DEN FEDERAL  4Y-30H","10/23/2009","20450","MCKENZIE","149 N","95 W","30","NWNW","309 FNL  1016 FWL","BEAR DEN","BAKKEN","HORIZONTAL","47.702148408309114","-102.89416419771842","OG","A","217662","12/22/2009"
"33023005510000","17666","CONTINENTAL RESOURCES, INC.","BRATLIEN   1-35H","BRATLIEN","1-35H","CONTINENTAL RESOURCES, INC.","BRATLIEN   1-35H","07/06/2009","18460","DIVIDE","161 N","95 W","35","SESW","420 FSL  1320 FWL","SADLER","BAKKEN","HORIZONTAL","48.721566419791074","-102.97777411216101","OG","A","117666","08/23/2009"
"33025008360000","17667","ENERPLUS RESOURCES USA CORPORATION","WOMAN CREEK  4-11H","WOMAN CREEK","4-11H","PEAK NORTH DAKOTA, LLC","WOMAN CREEK  4-11H","02/13/2009","14091","DUNN","148 N","93 W","4","NWNW","745 FNL  700 FWL","SOUTH FORK","BAKKEN","HORIZONTAL","47.672141236240691","-102.54274137167596","OG","A","117667","04/21/2009"
"33053029450000","17668","PETRO-HUNT, L.L.C.","USA  3D-4-4H","USA","3D-4-4H","PETRO-HUNT, L.L.C.","USA  3D-4-4H","07/18/2009","15365","MCKENZIE","153 N","95 W","3","SESE","1157 FSL  322 FEL","CHARLSON","BAKKEN","HORIZONTAL","48.099237705789328","-102.87219704011403","OG","A","117668","09/25/2009"
"33087003530000","17670","CONTINENTAL RESOURCES, INC.","ANDREW  11-32SH","ANDREW","11-32SH","CONTINENTAL RESOURCES, INC.","ANDREW  11-32SH","03/07/2009","14395","SLOPE","133 N","106 W","32","NWNW","700 FNL  500 FWL","CEDAR HILLS","NORTH RED RIVER B","HORIZONTAL","46.292656274684717","-104.028220444531","OG","A","413779","04/22/2009"
"33061008830000","17674","HESS BAKKEN INVESTMENTS II, LLC","EN-BAKKE-157-93-  1522H-1","EN-BAKKE-157-93-","1522H-1","HESS CORPORATION","EN-BAKKE-157-93-  1522H-1","02/07/2009","20124","MOUNTRAIL","157 N","93 W","15","NWNW","290 FNL  400 FWL","SORKNESS","BAKKEN","HORIZONTAL","48.42972586346292","-102.68814598847982","OG","A","117674","04/02/2009"
"33033002910000","17688","LANDTECH ENTERPRISES, LLC","TFF SWD  #1","TFF SWD","#1","NADEL AND GUSSMAN ROCKIES, LLC","TFF  1","06/10/2009","11000","GOLDEN VALLEY","140 N","106 W","36","SENE","1979 FNL  658 FEL","CHAMA","SILURIAN","VERTICAL","46.899397492650685","-103.98867208589004","SWD","A","117688","05/30/2012"
"33023005530000","17692","SAMSON RESOURCES COMPANY","MOE  9-162-98H","MOE","9-162-98H","SAMSON RESOURCES COMPANY","HOLM  9-162-98H","08/06/2009","13960","DIVIDE","162 N","98 W","9","NWNW","660 FNL  700 FWL","BLOOMING PRAIRIE","BAKKEN","HORIZONTAL RE-ENTRY","48.877947545454091","-103.41822705481768","OG","A","117692","09/26/2009"
"33061008880000","17696","HESS BAKKEN INVESTMENTS II, LLC","RS-FELDMAN-156-92-  1423H-1","RS-FELDMAN-156-92-","1423H-1","HESS CORPORATION","RS-FELDMAN-156-92-  1423H-1","07/19/2009","20022","MOUNTRAIL","156 N","92 W","14","NWNW","230 FNL  400 FWL","ROSS","BAKKEN","HORIZONTAL","48.341096497363743","-102.48065433460835","OG","A","216984","08/28/2009"
"33013014440000","17699","OXY USA INC.","FEDERAL TRIPPELL  32-16H","FEDERAL TRIPPELL","32-16H","CIRQUE RESOURCES, LP","TRIPPELL  32-16H","06/06/2009","13507","BURKE","160 N","90 W","32","SESE","300 FSL  250 FEL","DIMOND","BAKKEN","HORIZONTAL","48.634112283428799","-102.32192910247942","OG","A","117699","08/15/2009"
"33013014450000","17701","RIM OPERATING, INC.","WILDHORSE  11-24H","WILDHORSE","11-24H","PRIMA EXPLORATION, INC.","WILDHORSE  11-24H","08/06/2010","10334","BURKE","163 N","89 W","24","NWNW","250 FNL  300 FWL","LAKESIDE","MIDALE/NESSON","HORIZONTAL","48.936861936043847","-102.17205152054149","OG","A","117701","10/06/2010"
"33053029530000","17703","PETRO-HUNT, L.L.C.","WOLLAN   27A-2-2H","WOLLAN","27A-2-2H","PETRO-HUNT, L.L.C.","WOLLAN   27A-2-2H","03/30/2009","15077","MCKENZIE","152 N","96 W","27","NWNE","350 FNL  2465 FEL","CLEAR CREEK","BAKKEN","HORIZONTAL","47.962195146819695","-102.95077499719446","OG","A","117703","06/22/2009"
"33025008460000","17715","HESS BAKKEN INVESTMENTS II, LLC","HAY DRAW  34-1H","HAY DRAW","34-1H","TRACKER RESOURCE DEVELOPMENT II, LLC","HAY DRAW  34-1H","06/17/2009","20091","DUNN","148 N","97 W","34","LOT 3","697 FSL  2150 FEL","LITTLE KNIFE","BAKKEN","HORIZONTAL","47.590280895007403","-103.02242219397019","OG","A","117715","09/23/2009"
"33053029550000","17718","CONTINENTAL RESOURCES, INC.","RADERMECHER  1-15H","RADERMECHER","1-15H","CONTINENTAL RESOURCES, INC.","RADERMACHER  1-15H","06/21/2009","20029","MCKENZIE","151 N","96 W","15","NENW","535 FNL  1320 FWL","CAMEL BUTTE","BAKKEN","HORIZONTAL","47.903795648655567","-102.95693454868265","OG","A","117718","08/02/2009"
"33075014000000","17719","BALLANTYNE OIL, LLC","TOLLEY  8-9H","TOLLEY","8-9H","BALLANTYNE OIL","TOLLEY  8-9H","09/17/2009","","RENVILLE","161 N","86 W","9","SENE","1503 FNL  760 FEL","TOLLEY","","HORIZONTAL","48.788393681637672","-101.82722556022307","WI","A","403452","08/22/2012"
"33053029560000","17722","QEP ENERGY COMPANY","HENDERSON FEDERAL  4-26/35H","HENDERSON FEDERAL","4-26/35H","HELIS OIL & GAS COMPANY, L.L.C.","HENDERSON FEDERAL  4-26H","09/03/2010","19109","MCKENZIE","150 N","95 W","26","NWNW","250 FNL  1200 FWL","GRAIL","BAKKEN","HORIZONTAL","47.788820682563305","-102.80740984293467","OG","A","117722","01/10/2011"
"33025008480000","17725","ENERPLUS RESOURCES USA CORPORATION","VOIGT  32-34H","VOIGT","32-34H","PEAK NORTH DAKOTA, LLC","VOIGT  32-24H","07/09/2009","15035","DUNN","148 N","93 W","32","SESW","250 FSL  2340 FWL","MCGREGORY BUTTES","BAKKEN","HORIZONTAL","47.588804091595392","-102.55719711418929","OG","A","117725","10/10/2009"
"33053029570000","17733","BURLINGTON RESOURCES OIL & GAS COMPANY LP","KUMMER   1-31H","KUMMER","1-31H","CONTINENTAL RESOURCES, INC.","KUMMER   1-31H","12/07/2009","20545","MCKENZIE","150 N","95 W","31","SESW","175 FSL  1320 FWL","BLUE BUTTES","BAKKEN","HORIZONTAL","47.761134711567827","-102.89292444502576","OG","A","117733","01/21/2010"
"33075014010000","17739","FRAM OPERATING LLC","FUNKE  1","FUNKE","1","UNIT PETROLEUM COMPANY","FUNKE  1","03/14/2011","5590","RENVILLE","160 N","86 W","25","SENE","1980 FNL  660 FEL","SOUTH GREENE","MADISON","VERTICAL","48.656799117690525","-101.71416968138446","OG","A","117739","08/17/2011"
"33075014020000","17740","UNIT PETROLEUM COMPANY","MCCARROLL RANCH  1","MCCARROLL RANCH","1","UNIT PETROLEUM COMPANY","MCCARROLL RANCH  1","07/06/2009","5200","RENVILLE","162 N","86 W","18","NENE","550 FNL  550 FEL","WILDCAT","","VERTICAL","48.863215879870822","-101.87046483883326","OG","DRY","","07/28/2009"
"33053029580000","17742","CONTINENTAL RESOURCES, INC.","WILEY  1-25H","WILEY","1-25H","CONTINENTAL RESOURCES, INC.","WILEY  1-25H","03/24/2009","20475","MCKENZIE","150 N","97 W","25","NENW","250 FNL  1320 FWL","PERSHING","BAKKEN","HORIZONTAL","47.789064779693419","-103.04182604998257","OG","A","117742","05/14/2009"
"33053029590000","17743","WHITING OIL AND GAS CORPORATION","FOCHT   3D-4-1H","FOCHT","3D-4-1H","PETRO-HUNT, L.L.C.","FOCHT   3D-4-1H","06/11/2010","15416","MCKENZIE","150 N","102 W","3","SESE","350 FSL  350 FEL","NAMELESS","BAKKEN","HORIZONTAL","47.83481496716486","-103.7129264922372","OG","A","117743","08/25/2010"
"33025008490000","17746","HESS BAKKEN INVESTMENTS II, LLC","BICE  12-1H","BICE","12-1H","CONTINENTAL RESOURCES, INC.","BERGAN  1-12H","02/28/2010","20858","DUNN","147 N","97 W","12","SESW","300 FSL  1320 FWL","BIG GULCH","BAKKEN","HORIZONTAL","47.560500059851137","-102.98675364357592","OG","A","117746","06/24/2010"
"33011014820000","17747","CONTINENTAL RESOURCES, INC.","LOWE   42-9NH","LOWE","42-9NH","CONTINENTAL RESOURCES, INC.","LOWE   42-9NH","11/09/2009","17303","BOWMAN","130 N","106 W","9","SENE","1700 FNL  400 FEL","CEDAR HILLS","NORTH RED RIVER B","HORIZONTAL","46.099879056712759","-103.93104581717182","OG","A","413779","01/11/2010"
"33061009050000","17748","SLAWSON EXPLORATION COMPANY, INC.","FOX    1-28H","FOX","1-28H","WINDSOR ENERGY GROUP, L.L.C.","FOX  1-28H","08/09/2009","14313","MOUNTRAIL","152 N","92 W","28","N/2NW","250 FNL  1320 FWL","VAN HOOK","BAKKEN","HORIZONTAL","47.962702161843239","-102.466008325852","OG","A","117748","10/31/2009"
"33061009060000","17750","MUREX PETROLEUM CORPORATION","PRESTON THOMAS  20-17H","PRESTON THOMAS","20-17H","MUREX PETROLEUM CORPORATION","PRESTON THOMAS  20-17H","03/28/2009","18683","MOUNTRAIL","155 N","91 W","20","SESE","230 FSL  205 FEL","STANLEY","BAKKEN","","48.226528909433213","-102.3970469645854","OG","A","117750","07/02/2009"
"33025008510000","17753","MARATHON OIL COMPANY","STROMMEN  34-8H","STROMMEN","34-8H","MARATHON OIL COMPANY","STROMMEN  34-8H","04/03/2009","20073","DUNN","145 N","94 W","8","SWSE","400 FSL  1620 FEL","KILLDEER","BAKKEN","HORIZONTAL","47.387592017566874","-102.67984037415849","OG","A","117753","06/03/2009"
